Product_Category,Product_Name,Product_Value
Movie,Screwed in Tallinn,41.41
Movie,Scribbler - The,44.38
Movie,Scusa ma ti chiamo amore,46.705
Movie,Season For Assassins,11.885
Movie,Secret Adventures of Tom Thumb - The,40.82
Movie,Secret of the Wings,27.21
Movie,See You in Hell - My Darling,24.49
Movie,Sensation of Sight - The,23.65
Movie,Severance,43.01
Movie,Shackleton's Antarctic Adventure,35.985
Movie,Shadow of the Thin Man,49.955
Movie,Shallow Grave,37.825
Movie,Sherman's March,6.265
Movie,Shinobi No Mono 4: Siege,19.585
Movie,Shinobi: Heart Under Blade,37.465
Movie,Show Boat,8.825
Movie,Shrek the Halls,47.685
Movie,Shun Li and the Poet,6.825
Movie,Sicilian - The,46.805
Movie,Sicko,28.58
Movie,Sidewalks of New York,34.7
Movie,Silence - The (Tystnaden),40.21
Movie,Silent Night - Deadly Night,13.545
Movie,Silent Wedding (Nunta Muta),38.96
Movie,Silentium,8.395
Movie,Simon Magus,31.925
Movie,Sin City,22.725
Movie,Sin of Harold Diddlebock - The,18.755
Movie,Sink or Swim,1.665
Movie,Sky's the Limit - The,13.5
Movie,SLC Punk!,42.78
Movie,Sleuth,9.76
Movie,Small Town of Anara (Qalaqi Anara),33.865
Movie,Smashing Pumpkins: Vieuphoria,9.565
Movie,Smell of Camphor - Fragrance of Jasmine,15.515
Movie,Smile,12.165
Movie,Smiley's People,14.59
Movie,Smoke,30.145
Movie,Snakes on a Plane,15.8
Movie,Snapper - The,39.875
Movie,Snow Day,18.075
Movie,Solan og Ludvig,23.425
Movie,Some Girl(s),46.375
Movie,Some Kind of Hero,43.12
Movie,Something to Sing About,48.315
Movie,Something to Talk About,27.6
Movie,Something's Gonna Live,46.385
Movie,Song of the Exile (Ke tu qiu hen),36.74
Movie,Song of the Little Road (Pather Panchali),34.405
Movie,Source - The,30.005
Movie,Special,32.465
Movie,Sphinx,14.385
Movie,Spiders - Part 2: The Diamond Ship - The (Die Spinnen - 2. Teil - Das Brillantenschiff),33.185
Movie,Splash,7.01
Movie,Splinter,28.26
Movie,Splitting Heirs,45.255
Movie,Spoilers - The,31.825
Movie,Stanley Kubrick's Boxes,2.78
Movie,Stargate: The Ark of Truth,46.295
Movie,Stars Fell on Henrietta - The,40.375
Movie,Stash House,33.34
Movie,Station Agent - The,31.515
Movie,Stationmaster Is on Fire - The Movie,29.13
Movie,Stay Cool,49.88
Movie,Steamroller and the Violin - The (Katok i skripka),42.015
Movie,Stone Angel - The,47
Movie,Stone Reader,2.39
Movie,Storm Catcher,40.53
Movie,Storm Warning,44.09
Movie,Story of My Life - The,32.965
Movie,Story of the Late Chrysanthemums - The (Zangiku monogatari),33.435
Movie,Strait-Jacket,35.61
Movie,Street Smart,12.11
Movie,Street Trash,28.535
Movie,Strike! (a.k.a. All I Wanna Do - The Hairy Bird),47.805
Movie,Stroker Ace,47.535
Movie,Stroker Ace,33.95
Movie,Stuart Little 2,43.23
Movie,Stuart: A Life Backward,12.76
Movie,Stupid Boy,6.73
Movie,Sugar Curtain - The,9.32
Movie,Sugar Town,34.715
Movie,Suicide Club,4.39
Movie,Summer at Grandpa's - A,45.05
Movie,Super Sucker,11.83
Movie,Survival Quest,30.54
Movie,Suspicious River,41.81
Movie,Suzy,35.76
Movie,Swamp Thing,35.085
Movie,Swamp Water,16.735
Movie,Swimming Pool,11.17
Movie,Sympathy for the Devil,14.785
Movie,Tai Chi Zero,17.41
Movie,Take Care of My Cat (Goyangileul butaghae),42.575
Movie,Tale from the Past - A,11.22
Movie,Tales from the Gimli Hospital,32.115
Movie,Tales of Terror,4.155
Movie,Tales That Witness Madness,35.34
Movie,Tampopo,33.585
Movie,Tangerines,15.82
Movie,Tarzan the Fearless,46.215
Movie,Ten Minutes Older,32.65
Movie,Ten Minutes Older: The Trumpet,10.17
Movie,Tender Is the Night,16.095
Movie,Terminal Velocity,18.355
Movie,TerrorStorm: A History of Government-Sponsored Terrorism,5.665
Movie,Texas Across the River,21.565
Movie,Texas Chainsaw Massacre - The,2.67
Movie,Texas Rangers,34.19
Movie,Thérèse,7.05
Movie,Thank You - Jeeves!,38.66
Movie,That Day - on the Beach (Hai tan de yi tian),34.79
Movie,That Night in Varennes (Nuit de Varennes - La),33.47
Movie,That's Black Entertainment,6.795
Movie,The .44 Specialist,31.16
Movie,The Admirable Crichton,16.835
Movie,The Amazing Spider-Man 2,17.695
Movie,The Brides of Fu Manchu,32.11
Movie,The Butterfly Effect,16.49
Movie,The End,19.675
Movie,The Harmony Game,24.79
Movie,The Hearts of Age,45.025
Movie,The Importance of Being Earnest,32.745
Movie,The Land Before Time VIII: The Big Freeze,6.72
Movie,The Magic Flute,48.545
Movie,The Magnificent Trio,39.465
Movie,The Man Who Played God,35.725
Movie,The Missionaries,13
Movie,The Monkey King,39.54
Movie,The Opposite Sex,23.275
Movie,The Rebel,43.205
Movie,The Siege of Firebase Gloria,22.875
Movie,The Son of the Sheik,24.54
Movie,These Three,34.795
Movie,Thief - The (Vor),23.6
Movie,Thing from Another World - The,18.675
Movie,Thing with Two Heads - The,32.62
Movie,Third Wave - The,9.26
Movie,Thirst (a.k.a. Three Strange Loves),10.99
Movie,Thirteen,46.455
Movie,This Property is Condemned,27.435
Movie,Thr3e (Three),10.3
Movie,Three Monkeys,37.24
Movie,Three Stars,1.24
Movie,Tibet: Cry of the Snow Lion,38.38
Movie,Tim and Eric's Billion Dollar Movie,28.845
Movie,Timbuktu,39.765
Movie,Time of Favor (Ha-Hesder),9.15
Movie,Titanic,8.43
Movie,To Be and to Have (Être et avoir),31.28
Movie,To Wong Foo - Thanks for Everything! Julie Newmar,42.89
Movie,Tommy Boy,23.58
Movie,Too Late Blues,34.85
Movie,Topaze,22.64
Movie,Tora-san's Rise and Fall (Otoko wa tsurai yo: Torajiro aiaigasa),37.525
Movie,Torments (El) (This Strange Passion),45.36
Movie,Torrente 2: Misión Marbella,15.89
Movie,Touch the Sound: A Sound Journey with Evelyn Glennie,7.05
Movie,Trance,25.165
Movie,Trans-Atlantic Tunnel (Tunnel - The),39.07
Movie,Trembling Before G-d,48.585
Movie,Triad Election (Election 2) (Hak se wui yi wo wai kwai),38.235
Movie,Trick or Treat,44.945
Movie,Trio,32.97
Movie,Trucker,13.485
Movie,Tulse Luper Suitcases - Part 1: The Moab Story - The,29.24
Movie,Tumbleweeds,27.45
Movie,Turkish Dance - Ella Lola,8.77
Movie,Twin Sitters,38.89
Movie,Two for the Road,33.365
Movie,Two Lovers,19.4
Movie,Two Times Lotte,24.27
Movie,U Turn,8.285
Movie,Ultimate Gift - The,21.575
Movie,Uncertainty,35.78
Movie,Under Siege,25.9
Movie,Undercover Brother,26.685
Movie,Underdog,45.41
Movie,Unfinished Sky,2.3
Movie,Union Square,47.19
Movie,Unknown Soldier - The (Tuntematon sotilas),19.16
Movie,Unlawful Entry,15.915
Movie,Urban Menace,10.855
Movie,Vacancy,29.325
Movie,Valerie and Her Week of Wonders,25.86
Movie,Vampyros Lesbos (Vampiras - Las),32.15
Movie,Vanishing on 7th Street,5.54
Movie,Varasto,38.73
Movie,Vares: The Kiss of Evil (Vares - Pahan suudelma),17.545
Movie,Very Long Engagement - A,28.595
Movie,Veteran - The,20.065
Movie,Vidal Sassoon: The Movie,7.575
Movie,Viva Marval,47.235
Movie,Viva Zapata!,28.04
Movie,Vixen!,29.335
Movie,W.,1.105
Movie,Wagons East,37.005
Movie,Walk the Line,10.555
Movie,Warlock: The Armageddon,10.32
Movie,Warm Bodies,46.47
Movie,Watermelon Woman - The,36.73
Movie,Waxwork,49.17
Movie,Weary River,4.215
Movie,Wedding Photographer - The,25.22
Movie,Weddings and Babies ,12.9
Movie,Welcome to the Dollhouse,26.215
Movie,Werner - Beinhart!,10.96
Movie,What Maisie Knew,38.79
Movie,Wheel - The (La Roue),31.455
Movie,When the Cat's Away (Chacun cherche son chat),28.41
Movie,When Worlds Collide,31.47
Movie,Whirlygirl,36.665
Movie,Whisper,18.39
Movie,White Elephant,13.07
Movie,Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva),32.23
Movie,Wimbledon,34.815
Movie,Wimbledon,5.71
Movie,Windmill Movie - The,8.175
Movie,Winds of the Wasteland,32.315
Movie,Winnie the Pooh and Tigger Too,5.54
Movie,Winning Season - The,29.89
Movie,Winter of Discontent,47.095
Movie,With Love... from the Age of Reason,7.545
Movie,Wolf,5.92
Movie,Wolves,45.675
Movie,Woman on the Beach - The,40.745
Movie,Women Without Men (Zanan-e bedun-e mardan),16.16
Movie,Wonderful and Loved by All,24.865
Movie,Woodsman - The,26.575
Movie,World Apart - A,44.655
Movie,Wuthering Heights,7.265
Movie,X: The Man with the X-Ray Eyes,21.93
Movie,Year of the Comet,29.545
Movie,Yellow Cab Man - The,45.015
Movie,Yo Yo (Yoyo),35.845
Movie,Yolanda and the Thief,11.905
Movie,Yumurta (Egg),26.725
Movie,Zatoichi on the Road,23.825
Movie,Zero de conduite (Zero for Conduct),26.785
